"date1","partner_id","avg_duration_seconds","median_duration_seconds","amount_of_exchange","our_volume_sum","median_volume","avg_volume_per_exchange","prev_valume","volume_growth_pct"
2021-12-21,207,520.55,195.0,11,59.209606,2.5375940799713135,5.3826909090909091,4.105074,1342.35
2021-12-21,210,180.00,153.0,3,4.5646954,0.5842499732971191,1.5215666666666667,2.8608952,59.55
2021-12-21,212,164.50,164.5,2,0.7195598,0.35977989435195923,0.35978000000000000000,0.7234302,-0.54
2021-12-21,216,926.75,265.5,218,289.7132,0.6133796572685242,1.3289587155963303,263.5154,9.94
2021-12-21,219,142.25,138.5,4,3.4971466,0.7713621854782104,0.87428750000000000000,149.32486,-97.66
2021-12-22,1,699.85,170.0,165,1606.5795,0.8526903390884399,9.7368484848484848,662.04846,142.67
2021-12-22,2,340.52,157.0,2658,11286.079,0.42871835827827454,4.2460872836719338,7749.018,45.65
2021-12-22,3,1095.80,169.0,203,1112.8169,0.4064473509788513,5.4818719211822660,2117.692,-47.45
2021-12-22,5,158.00,158.0,1,0.35070112,0.35070112347602844,0.35070100000000000000,0.3766875,-6.90
2021-12-22,6,173.94,141.5,170,401.5901,0.42411544919013977,2.3622941176470588,371.17432,8.19
2021-12-22,8,244.88,197.5,16,39.813007,0.5675372183322906,2.4883125000000000,13.399951,197.11
2021-12-22,9,8121.86,132.0,57,463.02463,1.0891895294189453,8.1232456140350877,201.0975,130.25
2021-12-22,11,196.25,178.5,12,31.538269,0.8172142803668976,2.6281916666666667,63.942112,-50.68
2021-12-22,12,184.38,175.0,55,159.27243,0.47660040855407715,2.8958545454545455,122.17855,30.36
2021-12-22,14,1183.50,214.0,400,1456.2095,0.581794947385788,3.6405250000000000,1084.9021,34.23
2021-12-22,16,2362.94,228.0,17,37.452045,0.6444756388664246,2.2030588235294118,363.11334,-89.69
2021-12-22,18,238.67,239.0,3,15.22125,5.227499961853027,5.0737333333333333,17.373749,-12.39
2021-12-22,19,91.33,88.0,3,4.517049,1.5597416162490845,1.5056833333333333,0.5535,716.09
2021-12-22,22,272.00,272.0,2,0.25305387,0.2530538737773895,0.12652700000000000000,1.9558525,-87.06
2021-12-22,23,2654.75,135.5,20,44.512383,0.804165780544281,2.2256200000000000,39.970078,11.36
2021-12-22,24,246.00,246.0,1,0.26650587,0.2665058672428131,0.26650600000000000000,0.61484194,-56.65
2021-12-22,25,132.09,125.0,32,35.4694,0.1801389828324318,1.1084187500000000,310.09583,-88.56
2021-12-22,27,186.00,157.0,11,58.67768,0.942836344242096,5.3343363636363636,559.6798,-89.52
2021-12-22,33,184.77,131.0,117,655.8102,1.353245496749878,5.6052136752136752,783.9499,-16.35
2021-12-22,35,230.53,159.0,36,32.41446,0.18426325172185898,0.90040277777777777778,26.395575,22.80
2021-12-22,37,172.45,146.0,491,415.58496,0.1179039478302002,0.84640529531568228106,495.69128,-16.16
2021-12-22,39,158.50,160.0,6,6.7746587,0.44666650891304016,1.12911000000000000000,1.3420526,404.80
2021-12-22,45,232.25,243.0,4,66.05539,16.547694325447083,16.5138500000000000,,
2021-12-22,47,538.48,229.0,31,105.83076,0.828706681728363,3.4139032258064516,181.66977,-41.75
2021-12-22,49,119.00,119.0,1,0.3730386,0.3730385899543762,0.37303900000000000000,,
2021-12-22,50,203.92,175.0,13,129.95811,4.304999828338623,9.9967692307692308,21.219452,512.45
2021-12-22,51,372.25,285.0,4,1.2294447,0.3417767882347107,0.30736000000000000000,2.5684326,-52.13
2021-12-22,52,291.49,156.0,123,870.57983,1.53337824344635,7.0778861788617886,942.1944,-7.60
2021-12-22,53,169.25,146.5,4,0.7784028,0.18437960743904114,0.19460075000000000000,0.82445776,-5.59
2021-12-22,55,114.00,114.0,1,0.041091226,0.041091226041316986,0.04109120000000000000,0.041242912,-0.37
2021-12-22,56,1607.73,161.5,1344,10625.514,1.0868871808052063,7.9058779761904762,9195.076,15.56
2021-12-22,57,205.04,197.0,23,42.38555,0.4172009527683258,1.8428521739130435,54.01751,-21.53
2021-12-22,58,140.00,140.0,1,0.19777332,0.19777332246303558,0.19777300000000000000,1.2545241,-84.24
2021-12-22,59,139.29,127.0,7,35.202744,1.5991880893707275,5.0289571428571429,5.136566,585.34
2021-12-22,62,239.33,248.0,3,48.586216,15.54224681854248,16.1954000000000000,2.9322355,1556.97
2021-12-22,67,258.00,258.0,1,0.29696813,0.29696813225746155,0.29696800000000000000,0.015516443,1813.89
2021-12-22,69,131.44,119.0,16,24.711226,0.47867046296596527,1.5444500000000000,40.121254,-38.41
2021-12-22,71,164.05,134.0,22,173.14336,3.945500612258911,7.8701363636363636,25.630745,575.53
2021-12-22,73,129.79,141.0,14,17.420443,0.07355033606290817,1.2443142857142857,198.19052,-91.21
2021-12-22,74,138.50,138.5,2,25.178064,12.589031845331192,12.5890500000000000,0.4794732,5151.19
2021-12-22,79,627.00,726.0,3,0.22850502,0.0752006322145462,0.07616833333333333333,69.38933,-99.67
2021-12-22,86,651.58,218.0,38,50.4278,0.821227490901947,1.3270473684210526,106.39997,-52.61
2021-12-22,89,346.18,347.0,44,39.127876,0.36585164070129395,0.88927045454545454545,80.66139,-51.49
2021-12-22,91,50.00,50.0,1,0.056456942,0.05645694211125374,0.05645690000000000000,0.10739051,-47.43
2021-12-22,92,118.00,118.0,1,3.124218,3.124217987060547,3.1242200000000000,2.896468,7.86
2021-12-22,96,277.67,315.0,3,2.9382272,0.37877848744392395,0.97941000000000000000,2.6393955,11.32
2021-12-22,98,147.25,145.5,4,0.8207978,0.20223689079284668,0.20519950000000000000,0.44089332,86.17
2021-12-22,101,251.67,272.0,15,11.464332,0.5454623103141785,0.76428666666666666667,103.74283,-88.95
2021-12-22,102,227.17,141.0,6,1.4596491,0.18474166840314865,0.24327500000000000000,,
2021-12-22,108,170.91,177.0,11,127.90791,2.6137499809265137,11.6280000000000000,102.17261,25.19
2021-12-22,109,385.50,385.5,2,205.38559,102.6927924156189,102.6930000000000000,27.614557,643.76
2021-12-22,110,188.62,154.0,58,77.10822,0.7463590502738953,1.3294517241379310,48.689884,58.37
2021-12-22,111,122.00,122.0,1,1.0608279,1.0608278512954712,1.06083000000000000000,9.225,-88.50
2021-12-22,116,251.00,274.0,5,0.90733767,0.19348597526550293,0.18146760000000000000,0.32694548,177.52
2021-12-22,119,264.00,264.0,1,8.685399,8.685399055480957,8.6854000000000000,2.9265485,196.78
2021-12-22,120,207.00,207.0,1,2.6269343,2.626934289932251,2.6269300000000000,13.47613,-80.51
2021-12-22,123,153.00,153.0,1,1.603019,1.6030189990997314,1.60302000000000000000,,
2021-12-22,125,185.00,185.0,1,0.87417436,0.8741743564605713,0.87417400000000000000,6.1914463,-85.88
2021-12-22,126,176.67,148.0,3,8.903731,3.5984110832214355,2.9679100000000000,4.531915,96.47
2021-12-22,127,191.43,202.0,7,11.519763,1.5225293636322021,1.6456857142857143,22.903063,-49.70
2021-12-22,129,170.00,175.0,5,1.3561813,0.16074946522712708,0.27123600000000000000,6.312744,-78.52
2021-12-22,133,199.00,199.0,1,0.31382465,0.3138246536254883,0.31382500000000000000,0.78346753,-59.94
2021-12-22,134,179.00,179.0,2,8.293852,4.1469258069992065,4.1469250000000000,4.621417,79.47
2021-12-22,136,116.00,116.0,1,0.16888398,0.16888397932052612,0.16888400000000000000,0.1817863,-7.10
2021-12-22,138,181.65,161.0,34,67.45348,0.6050931215286255,1.9839264705882353,22.69928,197.16
2021-12-22,139,82.00,82.0,1,3.1365,3.1364998817443848,3.1365000000000000,1.614375,94.29
2021-12-22,141,168.00,154.0,7,91.88833,3.2301182746887207,13.1269000000000000,178.6533,-48.57
2021-12-22,143,207.00,207.0,1,0.2352375,0.2352374941110611,0.23523700000000000000,0.6543287,-64.05
2021-12-22,145,166.32,148.5,28,16.06883,0.2192680910229683,0.57388571428571428571,21.740326,-26.09
2021-12-22,148,170.00,170.0,2,0.10524044,0.05262022092938423,0.05262000000000000000,10.743158,-99.02
2021-12-22,150,85.00,85.0,1,2.298026,2.2980260848999023,2.2980300000000000,0.33837268,579.14
2021-12-22,154,143.00,143.0,1,1.1676227,1.167622685432434,1.16762000000000000000,1.4962566,-21.96
2021-12-22,155,159.00,159.0,1,2.1195393,2.119539260864258,2.1195400000000000,14.235712,-85.11
2021-12-22,156,66.00,66.0,1,0.36377248,0.3637724816799164,0.36377200000000000000,39.936665,-99.09
2021-12-22,157,88.00,88.0,1,3.0808291,3.08082914352417,3.0808300000000000,,
2021-12-22,158,125.00,125.0,1,0.175275,0.17527499794960022,0.17527500000000000000,4.853898,-96.39
2021-12-22,159,143.00,143.0,2,23.280176,11.640088438987732,11.6401000000000000,,
2021-12-22,162,111.43,115.0,7,8.857629,0.10032597184181213,1.2653757142857143,3.4187138,159.09
2021-12-22,168,291.78,137.0,9,15.958316,1.4712635278701782,1.7731444444444444,121.80798,-86.90
2021-12-22,173,294.00,294.0,1,0.9469361,0.9469360709190369,0.94693600000000000000,0.98159796,-3.53
2021-12-22,177,141.00,141.0,1,0.040136874,0.040136873722076416,0.04013690000000000000,5.4792147,-99.27
2021-12-22,179,113.00,113.0,1,,,,,
2021-12-22,180,175.00,175.0,2,5.6303244,2.8151620626449585,2.8151600000000000,10.718397,-47.47
2021-12-22,181,139.15,129.0,13,34.433712,2.4536750316619873,2.6487461538461538,26.663342,29.14
2021-12-22,182,1490.63,128.0,8,5.655906,0.49149034917354584,0.70698875000000000000,0.2972879,1802.50
2021-12-22,188,325.00,325.0,1,0.23874284,0.23874284327030182,0.23874300000000000000,,
2021-12-22,190,286.00,286.0,1,0.36545652,0.3654565215110779,0.36545700000000000000,0.097760394,273.83
2021-12-22,192,83.33,83.0,3,1.327313,0.45457723736763,0.44243666666666666667,0.369,259.71
2021-12-22,196,4469.02,135.0,31,85.50244,1.1109641790390015,2.7581419354838710,59.11339,44.64
2021-12-22,197,206.00,212.0,4,1.4833119,0.37267541885375977,0.37082750000000000000,39.877914,-96.28
2021-12-22,199,123.00,123.0,1,32.875355,32.8753547668457,32.8754000000000000,15.401043,113.46
2021-12-22,200,247.00,234.0,5,26.852293,1.2630376815795898,5.3704600000000000,2.0407193,1215.82
2021-12-22,201,173.00,173.0,1,0.4903084,0.49030840396881104,0.49030800000000000000,25.137999,-98.05
2021-12-22,203,158.67,151.0,3,,,,0.24083361,
2021-12-22,207,511.06,175.5,16,86.30595,4.673274517059326,5.3941187500000000,59.209606,45.76
2021-12-22,210,136.00,92.0,3,8.050351,1.3827260732650757,2.6834500000000000,4.5646954,76.36
2021-12-22,212,175.00,175.0,1,0.17580934,0.1758093386888504,0.17580900000000000000,0.7195598,-75.57
2021-12-22,216,228.11,249.0,227,346.55768,0.6169729232788086,1.5266872246696035,289.7132,19.62
2021-12-22,219,194.00,193.0,3,7.365489,0.7585254311561584,2.4551633333333333,3.4971466,110.61
2021-12-22,221,139.00,135.5,4,7.074666,1.7828924059867859,1.7686675000000000,,
2021-12-22,225,134.00,134.0,1,3.1470592,3.147059202194214,3.1470600000000000,,
2021-12-22,226,149.00,149.0,1,0.31349686,0.313496857881546,0.31349700000000000000,,
2021-12-23,1,504.89,158.0,176,748.6436,0.7744883894920349,4.2536590909090909,1606.5795,-53.40
2021-12-23,2,268.23,158.0,2907,9704.195,0.3696995675563812,3.3382180942552460,11286.079,-14.02
2021-12-23,3,1869.30,166.0,196,414.74094,0.3439682871103287,2.1160255102040816,1112.8169,-62.73
2021-12-23,6,801.82,172.0,181,585.85315,0.3374043107032776,3.2367569060773481,401.5901,45.88
2021-12-23,8,576.30,198.0,33,98.84204,0.5389052033424377,2.9952121212121212,39.813007,148.27
2021-12-23,9,385.50,149.5,40,459.38736,1.1979767084121704,11.4846750000000000,463.02463,-0.79
2021-12-23,11,163.33,159.0,6,17.790497,2.4906328916549683,2.9650833333333333,31.538269,-43.59
2021-12-23,12,642.72,147.0,50,92.52043,0.4466996341943741,1.8504080000000000,159.27243,-41.91
2021-12-23,13,87.00,87.0,1,0.28555986,0.28555986285209656,0.28556000000000000000,,
2021-12-23,14,769.40,237.0,352,692.30096,0.6342776715755463,1.9667642045454545,1456.2095,-52.46
2021-12-23,16,211.52,208.0,33,229.29002,1.4253710508346558,6.9481818181818182,37.452045,512.22
2021-12-23,18,831.00,831.0,1,6.30375,6.303750038146973,6.3037500000000000,15.22125,-58.59
2021-12-23,23,1647.71,135.5,24,94.64762,0.15864519402384758,3.9436500000000000,44.512383,112.63
2021-12-23,24,120.00,120.0,1,0.28131115,0.28131115436553955,0.28131100000000000000,0.26650587,5.56
2021-12-23,25,182.74,145.0,47,50.32464,0.2996910512447357,1.0707361702127660,35.4694,41.88
2021-12-23,27,503.53,180.0,19,104.47889,1.458060383796692,5.4988947368421053,58.67768,78.06
2021-12-23,29,271.00,271.0,2,15.191219,7.595609664916992,7.5956000000000000,6.315853,140.53
2021-12-23,31,129.00,129.0,2,0.17416714,0.08708357065916061,0.08708350000000000000,0.08878946,96.16
2021-12-23,33,48468.81,183.0,85,857.78937,0.49522849917411804,10.0916352941176471,655.8102,30.80
2021-12-23,35,378.71,139.0,41,27.074799,0.09942114353179932,0.66036097560975609756,32.41446,-16.47
2021-12-23,37,306.47,135.0,514,1067.9807,0.1429864466190338,2.0777821011673152,415.58496,156.98
2021-12-23,39,169.17,160.5,6,6.8823037,0.9157136380672455,1.14705000000000000000,6.7746587,1.59
2021-12-23,42,110.00,110.0,1,0.24730687,0.24730686843395233,0.24730700000000000000,,
2021-12-23,45,154.00,131.5,12,316.75092,28.943437576293945,26.3959166666666667,66.05539,379.52
2021-12-23,47,483.03,189.0,31,74.63471,0.6150000095367432,2.4075709677419355,105.83076,-29.48
2021-12-23,50,163.00,148.0,9,15.569252,0.8755246996879578,1.7299222222222222,129.95811,-88.02
2021-12-23,51,398.50,398.5,2,0.18390743,0.09195371903479099,0.09195350000000000000,1.2294447,-85.04
2021-12-23,52,1088.59,180.0,79,480.27072,1.1069036722183228,6.0793797468354430,870.57983,-44.83
2021-12-23,53,312.20,182.0,5,0.5584211,0.07538804411888123,0.11168420000000000000,0.7784028,-28.26
2021-12-23,55,202.00,202.0,1,0.138375,0.13837499916553497,0.13837500000000000000,0.041091226,236.75
2021-12-23,56,1276.47,170.0,1528,43298.11,0.9844437837600708,28.3364528795811518,10625.514,307.49
2021-12-23,57,242.33,209.0,27,108.35505,3.441246509552002,4.0131481481481481,42.38555,155.64
2021-12-23,59,221.57,240.0,7,2.7684321,0.42318421602249146,0.39549000000000000000,35.202744,-92.14
2021-12-23,62,502.00,320.0,3,2.056781,0.3180023431777954,0.68559333333333333333,48.586216,-95.77
2021-12-23,64,243.00,243.0,2,1.1067262,0.5533630549907684,0.55336500000000000000,0.33425218,231.11
2021-12-23,67,238.00,238.0,1,1.306875,1.3068749904632568,1.30687000000000000000,0.29696813,340.07
2021-12-23,69,221.00,236.0,8,146.87747,2.951908439397812,18.3596250000000000,24.711226,494.38
2021-12-23,71,287.53,226.0,17,120.89024,1.2561827898025513,7.1111764705882353,173.14336,-30.18
2021-12-23,73,4727.13,141.5,8,15.682106,0.7075200527906418,1.9602625000000000,17.420443,-9.98
2021-12-23,74,454.50,454.5,2,2.854654,1.4273270890116692,1.42732500000000000000,25.178064,-88.66
2021-12-23,79,157.00,157.0,1,0.25414807,0.25414806604385376,0.25414800000000000000,0.22850502,11.22
2021-12-23,83,247.00,247.0,1,0.21894601,0.21894600987434387,0.21894600000000000000,0.11954215,83.15
2021-12-23,84,151.00,157.0,4,1.8876731,0.4588133841753006,0.47191750000000000000,,
2021-12-23,86,733.60,232.0,43,74.07993,0.5213589668273926,1.7227883720930233,50.4278,46.90
2021-12-23,89,6542.98,351.0,69,43.693165,0.2515137791633606,0.63323478260869565217,39.127876,11.67
2021-12-23,91,119.00,119.0,2,0.8354366,0.4177182912826538,0.41771850000000000000,0.056456942,1379.78
2021-12-23,92,155.60,138.0,5,64.97863,15.690247535705566,12.9957200000000000,3.124218,1979.84
2021-12-23,96,344.50,344.5,2,0.8508457,0.42542286217212677,0.42542300000000000000,2.9382272,-71.04
2021-12-23,98,21279.00,21279.0,2,0.26955515,0.13477756828069687,0.13477750000000000000,0.8207978,-67.16
2021-12-23,99,129.00,129.0,2,2.1178448,1.0589224100112915,1.05892000000000000000,1.4078888,50.43
2021-12-23,100,206.50,206.5,2,1.6151601,0.8075800389051437,0.80758000000000000000,1.9493273,-17.14
2021-12-23,101,189.09,172.0,11,38.05137,0.37472400069236755,3.4592181818181818,11.464332,231.91
2021-12-23,102,143.50,131.0,6,1.6749905,0.2634700611233711,0.27916500000000000000,1.4596491,14.75
2021-12-23,103,283.00,283.0,1,7.020344,7.020343780517578,7.0203400000000000,,
2021-12-23,106,130.50,130.5,2,8.442509,4.221254289150238,4.2212550000000000,0.77185553,993.79
2021-12-23,108,241.30,161.5,10,82.25188,4.996875047683716,8.2251900000000000,127.90791,-35.69
2021-12-23,109,221.50,221.5,2,11.718481,5.859240770339966,5.8592500000000000,205.38559,-94.29
2021-12-23,110,4776.36,149.0,72,222.82613,0.3443278968334198,3.0948055555555556,77.10822,188.98
2021-12-23,112,188.63,205.5,8,30.560902,2.6415077447891235,3.8201125000000000,5.663246,439.64
2021-12-23,116,242.25,242.0,8,2.632914,0.31724517047405243,0.32911375000000000000,0.90733767,190.18
2021-12-23,119,142.00,142.0,1,3.3061867,3.3061866760253906,3.3061900000000000,8.685399,-61.93
2021-12-23,120,268.33,279.0,3,6.2674694,2.4289629459381104,2.0891566666666667,2.6269343,138.59
2021-12-23,121,210.50,210.5,2,4.3923206,2.196160316467285,2.1961600000000000,11.177656,-60.70
2021-12-23,123,228.67,210.0,3,4.660924,1.557951807975769,1.5536400000000000,1.603019,190.76
2021-12-23,125,172.00,172.0,1,0.44693094,0.4469309449195862,0.44693100000000000000,0.87417436,-48.87
2021-12-23,126,301.00,301.0,1,0.2950578,0.2950578033924103,0.29505800000000000000,8.903731,-96.69
2021-12-23,127,145.75,141.0,8,12.752815,1.287937045097351,1.5941000000000000,11.519763,10.70
2021-12-23,129,161.00,161.0,1,0.3209205,0.32092049717903137,0.32092000000000000000,1.3561813,-76.34
2021-12-23,131,140.00,140.0,1,1.5970019,1.5970019102096558,1.59700000000000000000,,
2021-12-23,134,180.00,180.0,1,6.975627,6.9756269454956055,6.9756300000000000,8.293852,-15.89
2021-12-23,138,253.55,204.0,60,135.23398,0.8246542513370514,2.2539000000000000,67.45348,100.49
2021-12-23,140,105.00,105.0,1,0.14539039,0.14539039134979248,0.14539000000000000000,0.85817754,-83.06
2021-12-23,143,208.00,208.0,2,2.2142322,1.107116088271141,1.10711500000000000000,0.2352375,841.28
2021-12-23,145,194.28,201.5,32,27.705206,0.27749671041965485,0.86578750000000000000,16.06883,72.42
2021-12-23,150,217.00,217.0,2,1.3341316,0.6670657806098461,0.66706500000000000000,2.298026,-41.94
2021-12-23,151,139.00,139.0,1,0.09252402,0.09252402186393738,0.09252400000000000000,0.39408585,-76.52
2021-12-23,152,6000.00,143.0,5,17.456955,0.6206234097480774,3.4914000000000000,9.575946,82.30
2021-12-23,153,184.00,184.0,1,4.2200527,4.220052719116211,4.2200500000000000,,
2021-12-23,154,99.50,99.5,2,0.64298093,0.32149048149585724,0.32149050000000000000,1.1676227,-44.93
2021-12-23,155,209.00,209.0,2,50.20185,25.10092544555664,25.1009500000000000,2.1195393,2268.53
2021-12-23,156,83.00,83.0,1,0.49819985,0.49819985032081604,0.49820000000000000000,0.36377248,36.95
2021-12-23,158,103.00,88.5,4,2.6355,0.7990774512290955,0.65887500000000000000,0.175275,1403.64
2021-12-23,162,3771.55,118.0,11,14.435246,0.5918771624565125,1.3122909090909091,8.857629,62.97
2021-12-23,166,357.00,357.0,1,9.321969,9.321969032287598,9.3219700000000000,,
2021-12-23,168,3472.67,124.5,6,15.355786,1.2966188192367554,2.5593000000000000,15.958316,-3.78
2021-12-23,172,480.00,480.0,2,0.20178339,0.10089169815182686,0.10089150000000000000,0.07518375,168.39
2021-12-23,173,181.00,181.0,2,1.2073545,0.6036772727966309,0.60367500000000000000,0.9469361,27.50
2021-12-23,179,151.00,151.0,1,,,,,
2021-12-23,181,414.33,147.0,9,8.708992,0.3626628518104553,0.96766555555555555556,34.433712,-74.71
2021-12-23,182,125.00,125.0,2,0.56043386,0.28021693229675293,0.28021700000000000000,5.655906,-90.09
2021-12-23,183,186.00,186.0,1,0.06874846,0.06874845921993256,0.06874850000000000000,,
2021-12-23,190,357.67,176.0,3,1.1170793,0.28290000557899475,0.37236000000000000000,0.36545652,205.67
2021-12-23,191,619.00,619.0,2,1.8092605,0.9046302363276482,0.90463000000000000000,0.05637708,3109.21
2021-12-23,192,173.00,173.0,1,0.119411476,0.11941147595643997,0.11941100000000000000,1.327313,-91.00
2021-12-23,194,149.00,149.0,1,3.2089403,3.208940267562866,3.2089400000000000,28.710207,-88.82
2021-12-23,196,259.02,172.0,42,156.34677,1.085314154624939,3.7225476190476190,85.50244,82.86
2021-12-23,197,149.00,149.0,1,2.0252702,2.0252702236175537,2.0252700000000000,1.4833119,36.54
2021-12-23,199,179.00,179.0,1,3.349509,3.3495090007781982,3.3495100000000000,32.875355,-89.81
2021-12-23,200,166.00,166.0,1,9.089448,9.089447975158691,9.0894500000000000,26.852293,-66.15
2021-12-23,201,181.50,181.5,2,0.99445415,0.4972270727157593,0.49722700000000000000,0.4903084,102.82
2021-12-23,203,199.00,199.0,1,,,,,
2021-12-23,207,202.43,190.0,7,13.488134,0.9842959940433502,1.9268714285714286,86.30595,-84.37
2021-12-23,211,208.00,208.0,1,1.276125,1.2761249542236328,1.27612000000000000000,2.7751875,-54.02
2021-12-23,216,459.51,256.0,243,336.29205,0.4999956488609314,1.3839176954732510,346.55768,-2.96
2021-12-23,217,247.00,247.0,1,0.040385168,0.0403851680457592,0.04038520000000000000,,
2021-12-23,219,16466.50,16466.5,2,0.6096023,0.3048011288046837,0.30480100000000000000,7.365489,-91.72
2021-12-23,231,5179.00,5179.0,1,3.1807222,3.180722236633301,3.1807200000000000,,
2021-12-23,232,100.00,100.0,1,0.8374754,0.8374754190444946,0.83747500000000000000,,
2021-12-24,1,532.14,164.0,169,594.3923,0.600196123123169,3.5171124260355030,748.6436,-20.60
2021-12-24,2,365.24,161.0,2926,10362.808,0.3617234230041504,3.5416267942583732,9704.195,6.79
2021-12-24,3,350.78,173.5,196,473.5875,0.36956480145454407,2.4162602040816327,414.74094,14.19
2021-12-24,5,230.00,230.0,1,0.2962117,0.29621168971061707,0.29621200000000000000,0.35070112,-15.54
2021-12-24,6,600.27,161.0,179,551.56744,0.3075000047683716,3.0813798882681564,585.85315,-5.85
2021-12-24,8,223.64,152.0,45,55.997066,0.21711038053035736,1.2443800000000000,98.84204,-43.35
2021-12-24,9,162.84,146.5,50,535.7085,0.44014231860637665,10.7141600000000000,459.38736,16.61
2021-12-24,11,558.00,161.0,21,182.53065,3.569690465927124,8.6919523809523810,17.790497,926.00
2021-12-24,12,228.79,161.5,42,26.69487,0.2834762781858444,0.63559285714285714286,92.52043,-71.15
2021-12-24,14,2212.68,229.0,286,511.59558,0.6165519952774048,1.7887972027972028,692.30096,-26.10
2021-12-24,16,2849.95,153.0,21,99.29699,0.46767744421958923,4.7284285714285714,229.29002,-56.69
2021-12-24,18,266.00,266.0,1,3.075,3.075000047683716,3.0750000000000000,6.30375,-51.22
2021-12-24,19,100.00,100.0,1,3.0195594,3.019559383392334,3.0195600000000000,4.517049,-33.15
2021-12-24,22,237.00,237.0,1,1.6508532,1.650853157043457,1.65085000000000000000,0.25305387,552.37
2021-12-24,23,599.40,144.0,35,115.15165,0.4659774601459503,3.2900571428571429,94.64762,21.66
2021-12-24,24,168.00,168.0,1,1.8390456,1.8390456438064575,1.83905000000000000000,0.28131115,553.74
2021-12-24,25,156.74,138.5,38,29.19611,0.5533756166696548,0.76831842105263157895,50.32464,-41.98
2021-12-24,27,9676.73,203.0,27,439.26892,2.8044230937957764,16.2692222222222222,104.47889,320.44
2021-12-24,33,200.96,170.0,70,227.76988,0.6587609350681305,3.2538571428571429,857.78937,-73.45
2021-12-24,35,196.07,156.0,42,71.47228,0.2015661597251892,1.7017214285714286,27.074799,163.98
2021-12-24,37,230.23,119.5,422,570.69763,0.15505855530500412,1.3523649289099526,1067.9807,-46.56
2021-12-24,39,235.25,187.0,4,0.49159175,0.09609974920749664,0.12289800000000000000,6.8823037,-92.86
2021-12-24,45,171.75,160.0,4,4.3681746,0.33563172817230225,1.09204250000000000000,316.75092,-98.62
2021-12-24,47,1653.29,217.0,59,123.59372,1.8528642654418945,2.0948135593220339,74.63471,65.60
2021-12-24,49,112.00,112.0,1,0.2882049,0.2882049083709717,0.28820500000000000000,0.3730386,-22.74
2021-12-24,50,258.93,228.0,15,121.57724,0.3016413152217865,8.1051333333333333,15.569252,680.88
2021-12-24,52,155.89,143.5,38,169.30765,0.9190155267715454,4.4554736842105263,480.27072,-64.75
2021-12-24,53,141.75,127.0,4,1.9804065,0.16838958486914635,0.49510250000000000000,0.5584211,254.64
2021-12-24,56,711.36,157.0,1287,7051.0483,0.835279792547226,5.4786713286713287,43298.11,-83.72
2021-12-24,57,198.04,182.0,23,60.755928,0.9014564156532288,2.6415608695652174,108.35505,-43.93
2021-12-24,59,140.43,147.0,7,3.920616,0.2765006422996521,0.56008857142857142857,2.7684321,41.62
2021-12-24,60,137.00,137.0,1,0.24196893,0.24196892976760864,0.24196900000000000000,,
2021-12-24,64,173.75,177.0,4,2.9495592,0.6532466411590576,0.73739000000000000000,1.1067262,166.51
2021-12-24,67,208.00,208.0,1,9.933787,9.93378734588623,9.9337900000000000,1.306875,660.12
2021-12-24,69,338.50,232.0,8,26.007463,3.4045571088790894,3.2509375000000000,146.87747,-82.29
2021-12-24,71,410.19,132.5,26,138.55464,0.1104835644364357,5.3290384615384615,120.89024,14.61
2021-12-24,73,119.50,101.5,10,38.14151,2.0139878392219543,3.8141500000000000,15.682106,143.22
2021-12-24,74,225.43,258.0,7,5.9420834,0.6757891774177551,0.84886857142857142857,2.854654,108.15
2021-12-24,85,97.00,97.0,1,0.6163834,0.6163833737373352,0.61638300000000000000,,
2021-12-24,86,495.75,133.5,16,11.5118065,0.46109578013420105,0.71948750000000000000,74.07993,-84.46
2021-12-24,88,122.00,122.0,1,1.1954062,1.195406198501587,1.19541000000000000000,,
2021-12-24,89,916510.02,364.5,60,44.928734,0.2925654351711273,0.74881166666666666667,43.693165,2.83
2021-12-24,91,105.71,106.0,7,1.9169028,0.29622891545295715,0.27384285714285714286,0.8354366,129.45
2021-12-24,92,149.00,149.0,1,1.5375,1.537500023841858,1.53750000000000000000,64.97863,-97.63
2021-12-24,96,309.67,224.0,3,1.30047,0.5965689420700073,0.43349000000000000000,0.8508457,52.84
2021-12-24,98,142.00,125.0,3,2.368773,0.3075000047683716,0.78959000000000000000,0.26955515,778.77
2021-12-24,99,114.00,114.0,1,0.26661786,0.26661786437034607,0.26661800000000000000,2.1178448,-87.41
2021-12-24,100,127.00,124.0,6,2.9383998,0.5511295050382614,0.48973333333333333333,1.6151601,81.93
2021-12-24,101,155.38,144.5,8,221.68604,1.6200580298900604,27.7107500000000000,38.05137,482.60
2021-12-24,102,5008.00,5008.0,2,0.18406196,0.0920309778302908,0.09203100000000000000,1.6749905,-89.01
2021-12-24,103,187.00,187.0,1,0.73787016,0.7378701567649841,0.73787000000000000000,7.020344,-89.49
2021-12-24,105,6807.00,6807.0,1,4.1042933,4.104293346405029,4.1042900000000000,,
2021-12-24,106,178.25,179.0,4,12.755604,2.403036594390869,3.1889000000000000,8.442509,51.09
2021-12-24,108,163.80,163.0,15,114.21412,2.4600000381469727,7.6142666666666667,82.25188,38.86
2021-12-24,109,119.00,119.0,1,3.009021,3.009021043777466,3.0090200000000000,11.718481,-74.32
